tract,ZIPCODE
20904,92070
9504,92071
9505,92071
16202,92071
16605,92071
16606,92071
16607,92071
16608,92071
16609,92071
16610,92071
16612,92071
16613,92071
16614,92071
16615,92071
16616,92071
16617,92071
16701,92071
16614,92072
17049,92074
17303,92075
17304,92075
17305,92075
17306,92075
17110,92078
20013,92078
20018,92078
20019,92078
20026,92078
20027,92078
20029,92078
20306,92078
20021,92079
19701,92081
19702,92081
19805,92081
19806,92081
19809,92081
19904,92081
19905,92081
20017,92081
20019,92081
19101,92082
19103,92082
19105,92082
19106,92082
19107,92082
20103,92082
18519,92083
19303,92083
19403,92083
19404,92083
19405,92083
19406,92083
19501,92083
19503,92083
19602,92083
19702,92083
19902,92083
19904,92083
19905,92083
20017,92083
18803,92084
19203,92084
19205,92084
19206,92084
19207,92084
19208,92084
19303,92084
19502,92084
19503,92084
19601,92084
19602,92084
19902,92084
19903,92084
20020,92084
19602,92085
20903,92086
18906,92088
17029,92091
17106,92091
17110,92091
17305,92091
8305,92092
8305,92093
8312,92093
8339,92093
5100,92101
5200,92101
5300,92101
5400,92101
5500,92101
5600,92101
5700,92101
5800,92101
5900,92101
6000,92101
6100,92101
6200,92101
6300,92101
6500,92101
9902,92101
21400,92101
3001,92102
3301,92102
3304,92102
3401,92102
3403,92102
3404,92102
3501,92102
3901,92102
4000,92102
4100,92102
4200,92102
4400,92102
4501,92102
4600,92102
4700,92102
4800,92102
5600,92102
100,92103
201,92103
202,92103
300,92103
400,92103
600,92103
700,92103
800,92103
900,92103
1000,92103
5600,92103
6000,92103
6100,92103
6500,92103
800,92104
900,92104
1000,92104
1200,92104
1300,92104
1400,92104
1500,92104
1600,92104
1700,92104
2100,92104
2201,92104
2401,92104
2501,92104
4200,92104
4300,92104
4400,92104
5600,92104
2100,92105
2201,92105
2202,92105
2301,92105
2302,92105
2401,92105
2402,92105
2501,92105
2502,92105
2601,92105
2602,92105
2702,92105
2703,92105
2705,92105
2707,92105
2708,92105
2709,92105
2710,92105
2711,92105
2712,92105
3401,92105
6300,92106
6802,92106
6900,92106
7002,92106
7100,92106
7200,92106
9901,92106
21400,92106
6801,92107
6900,92107
7002,92107
7100,92107
7200,92107
7301,92107
7302,92107
7400,92107
7501,92107
7502,92107
21400,92107
1100,92108
1900,92108
2001,92108
8702,92108
8901,92108
8902,92108
9202,92108
9304,92108
9305,92108
9603,92108
7600,92109
7701,92109
7702,92109
7800,92109
7903,92109
7905,92109
7907,92109
7908,92109
7910,92109
8002,92109
8003,92109
8006,92109
8301,92109
8310,92109
8501,92109
8503,92109
100,92110
202,92110
6200,92110
6500,92110
6600,92110
6801,92110
6802,92110
6900,92110
7400,92110
8902,92110
9102,92110
9103,92110
9104,92110
9106,92110
9107,92110
8507,92111
8509,92111
8510,92111
8511,92111
8512,92111
8513,92111
8600,92111
8701,92111
8800,92111
8901,92111
9000,92111
9106,92111
9107,92111
9201,92111
9400,92111
5300,92112
3301,92113
3303,92113
3304,92113
3305,92113
3501,92113
3502,92113
3601,92113
3602,92113
3603,92113
3901,92113
3902,92113
4000,92113
4700,92113
4800,92113
4900,92113
5000,92113
5100,92113
11802,92113
3001,92114
3003,92114
3004,92114
3101,92114
3103,92114
3105,92114
3107,92114
3109,92114
3111,92114
3112,92114
3113,92114
3114,92114
3115,92114
3201,92114
3304,92114
3305,92114
3404,92114
14002,92114
14101,92114
14102,92114
2002,92115
2301,92115
2302,92115
2702,92115
2703,92115
2707,92115
2708,92115
2711,92115
2712,92115
2801,92115
2803,92115
2804,92115
2902,92115
2903,92115
2904,92115
2905,92115
14700,92115
500,92116
600,92116
1000,92116
1100,92116
1200,92116
1700,92116
1800,92116
1900,92116
2001,92116
2002,92116
2100,92116
2301,92116
8501,92117
8502,92117
8503,92117
8504,92117
8505,92117
8506,92117
8507,92117
8512,92117
9101,92117
9102,92117
9103,92117
10601,92118
10800,92118
10900,92118
11000,92118
11100,92118
11300,92118
21600,92118
21800,92118
9505,92119
9704,92119
9706,92119
9801,92119
9802,92119
9804,92119
9805,92119
14804,92119
2904,92120
2905,92120
9507,92120
9509,92120
9602,92120
9603,92120
9604,92120
9703,92120
9704,92120
9705,92120
9706,92120
14806,92120
8339,92121
8346,92121
8350,92121
9400,92121
8306,92122
8307,92122
8339,92122
8340,92122
8341,92122
8343,92122
8344,92122
8345,92122
8363,92122
8364,92122
9400,92122
8511,92123
8702,92123
9201,92123
9202,92123
9301,92123
9305,92123
9306,92123
9502,92124
9505,92124
9506,92124
9507,92124
9509,92124
9510,92124
9511,92124
8346,92126
8347,92126
8348,92126
8349,92126
8350,92126
8351,92126
8352,92126
8353,92126
8354,92126
8355,92126
8356,92126
8357,92126
8358,92126
8359,92126
8360,92126
9400,92126
17029,92127
17030,92127
17031,92127
17032,92127
17033,92127
17034,92127
17006,92128
17014,92128
17015,92128
17019,92128
17020,92128
17039,92128
17042,92128
17051,92128
17052,92128
17055,92128
17056,92128
8335,92129
8336,92129
8337,92129
8353,92129
8354,92129
8365,92129
8366,92129
17018,92129
17029,92129
17033,92129
17034,92129
17035,92129
17036,92129
17037,92129
8327,92130
8328,92130
8329,92130
8330,92130
8331,92130
8333,92130
8335,92130
17029,92130
21500,92130
9400,92131
9504,92131
17022,92131
17042,92131
17043,92131
17044,92131
17045,92131
17046,92131
17047,92131
5400,92132
5500,92134
5600,92134
11300,92135
3800,92136
21900,92136
6600,92137
6600,92138
3201,92139
3202,92139
3208,92139
3209,92139
3211,92139
3212,92139
3213,92139
3214,92139
6200,92140
6300,92140
6500,92140
9502,92142
10013,92143
9400,92145
21400,92147
3202,92149
17056,92150
7100,92152
9901,92152
10010,92153
10001,92154
10003,92154
10004,92154
10009,92154
10010,92154
10011,92154
10014,92154
10015,92154
10103,92154
10104,92154
10106,92154
10107,92154
10109,92154
10110,92154
10112,92154
13205,92154
21600,92155
21302,92158
9802,92159
9604,92160
8305,92161
600,92163
2202,92165
21400,92166
7502,92167
9304,92168
7905,92169
4900,92170
8800,92171
8337,92172
10005,92173
10009,92173
10012,92173
10013,92173
10015,92173
10106,92173
10111,92173
3304,92174
2904,92175
1800,92176
8502,92177
21800,92178
10014,92179
2801,92182
8357,92191
8340,92192
9202,92193
2903,92195
8357,92196
17056,92197
17014,92198
17056,92199
45207,92201
45209,92201
45212,92201
45213,92201
45215,92201
45217,92201
45222,92201
45224,92201
45226,92201
45302,92201
45303,92201
45501,92201
45502,92201
45606,92201
49100,92201
49500,92201
940400,92201
49500,92202
45214,92203
45216,92203
45222,92203
45228,92203
45233,92203
45303,92203
45304,92203
49400,92203
51400,92203
44911,92210
44928,92210
45108,92210
45117,92210
45122,92210
45123,92210
45125,92210
44520,92211
44911,92211
44919,92211
44921,92211
44922,92211
44927,92211
44928,92211
44930,92211
45123,92211
51400,92211
43812,92220
43813,92220
44101,92220
44102,92220
44103,92220
44104,92220
44200,92220
44300,92220
44405,92220
940000,92222
43807,92223
43809,92223
43810,92223
43811,92223
43812,92223
43818,92223
43820,92223
43821,92223
43822,92223
43823,92223
43900,92223
44000,92223
44103,92223
12400,92225
45900,92225
46101,92225
46102,92225
46103,92225
46200,92225
46900,92225
47000,92225
940100,92225
46101,92226
10101,92227
10200,92227
10300,92227
10400,92227
10500,92227
10600,92227
10700,92227
10800,92227
11000,92227
12400,92227
43813,92230
11900,92231
12001,92231
12002,92231
12100,92231
12200,92231
12100,92232
10101,92233
10102,92233
10300,92233
44702,92234
44904,92234
44907,92234
44915,92234
44916,92234
44923,92234
44924,92234
44925,92234
44926,92234
44931,92234
44932,92234
45000,92234
940600,92234
940900,92234
941000,92234
941100,92234
941200,92234
940600,92235
45222,92236
45226,92236
45606,92236
45609,92236
45703,92236
45704,92236
45705,92236
45706,92236
45707,92236
46900,92236
940400,92236
46900,92239
44507,92240
44509,92240
44510,92240
44515,92240
44516,92240
44517,92240
44518,92240
44520,92240
44522,92240
44516,92241
44520,92241
44522,92241
45228,92241
46900,92241
47201,92241
47202,92241
940100,92242
10800,92243
11100,92243
11201,92243
11202,92243
11300,92243
11400,92243
11500,92243
11600,92243
11700,92243
11801,92243
11802,92243
11803,92243
11900,92243
11600,92244
45120,92247
45120,92248
10800,92249
11300,92249
11900,92249
10800,92250
10900,92250
11300,92250
11900,92250
12400,92250
10300,92251
11000,92251
11100,92251
11201,92251
11300,92251
12301,92251
10410,92252
10416,92252
10419,92252
10420,92252
10423,92252
44403,92253
45109,92253
45110,92253
45120,92253
45121,92253
45122,92253
45125,92253
45213,92253
45214,92253
45215,92253
45605,92253
45606,92253
45608,92253
45609,92253
45604,92254
44930,92255
10413,92256
10417,92256
10424,92256
10101,92257
10102,92257
12400,92257
44522,92258
12301,92259
44919,92260
44928,92260
44929,92260
44930,92260
45103,92260
45108,92260
45114,92260
45115,92260
45116,92260
45117,92260
45118,92260
45119,92260
45124,92260
45125,92260
44930,92261
44602,92262
44604,92262
44605,92262
44606,92262
44701,92262
44904,92262
940500,92262
941200,92262
941300,92262
941400,92262
941400,92263
44606,92264
44701,92264
44702,92264
44804,92264
44805,92264
44806,92264
44807,92264
940500,92264
940700,92264
940800,92264
941000,92264
941100,92264
941200,92264
941400,92264
12400,92266
25100,92267
10412,92268
44916,92270
44917,92270
44918,92270
44921,92270
45103,92270
45118,92270
45124,92270
940600,92270
940900,92270
11100,92273
12301,92274
12302,92274
44403,92274
45604,92274
45605,92274
45606,92274
45609,92274
45609,92275
44505,92276
44520,92276
940600,92276
10402,92277
10409,92277
10415,92277
10416,92277
10421,92277
10422,92277
10402,92278
25100,92280
10200,92281
43813,92282
44405,92282
44521,92282
44606,92282
12400,92283
940000,92283
10410,92284
10411,92284
10412,92284
10413,92284
10419,92284
10420,92284
10423,92284
10424,92284
10402,92285
10410,92285
10423,92285
10424,92285
10412,92286
9110,92301
9112,92301
9114,92301
9116,92301
9117,92301
11600,92301
10300,92304
11500,92305
9708,92307
9710,92307
9711,92307
9712,92307
9713,92307
9714,92307
9715,92307
9716,92307
9717,92307
11700,92307
12101,92307
12104,92307
9707,92308
9708,92308
9709,92308
9710,92308
9711,92308
9712,92308
12104,92308
10300,92309
25000,92310
9300,92311
9400,92311
9500,92311
10300,92311
11600,92311
11700,92311
11800,92311
11900,92311
12001,92311
12002,92311
12104,92311
9400,92312
4004,92313
7104,92313
7106,92313
7107,92313
7109,92313
11102,92314
11203,92314
11204,92314
11300,92314
11401,92314
11403,92314
11404,92314
11203,92315
11204,92315
11205,92315
11300,92315
2601,92316
3302,92316
3403,92316
3603,92316
3605,92316
3606,92316
3609,92316
4001,92316
4003,92316
4004,92316
10901,92317
7302,92318
7306,92318
43802,92320
43811,92320
43814,92320
43823,92320
8500,92320
8704,92320
10902,92321
11002,92321
10802,92322
10300,92323
42300,92324
42412,92324
3611,92324
3612,92324
4004,92324
4403,92324
4900,92324
6601,92324
6603,92324
6604,92324
6700,92324
7000,92324
7104,92324
7105,92324
7106,92324
7107,92324
7108,92324
7109,92324
7110,92324
7302,92324
12400,92324
12500,92324
10802,92325
10803,92325
10804,92325
10300,92327
12104,92327
800,92328
9109,92329
3000,92331
10300,92332
25100,92332
11300,92333
3000,92334
2038,92335
2204,92335
2305,92335
2401,92335
2402,92335
2501,92335
2502,92335
2801,92335
2803,92335
2804,92335
2901,92335
2902,92335
3000,92335
3101,92335
3102,92335
3200,92335
3301,92335
3302,92335
3401,92335
3403,92335
3404,92335
3405,92335
2010,92336
2037,92336
2038,92336
2301,92336
2304,92336
2305,92336
2306,92336
2307,92336
2704,92336
2706,92336
2801,92336
2901,92336
2902,92336
3401,92336
3404,92336
9202,92336
2204,92337
2601,92337
2602,92337
2604,92337
2606,92337
2607,92337
10300,92338
11500,92339
10021,92340
11102,92341
11600,92342
11700,92342
9119,92344
10009,92344
10017,92344
10018,92344
10023,92344
10009,92345
10010,92345
10011,92345
10012,92345
10013,92345
10014,92345
10015,92345
10016,92345
10017,92345
10018,92345
10019,92345
10020,92345
10021,92345
10022,92345
10023,92345
10024,92345
10802,92345
10902,92345
7403,92346
7404,92346
7407,92346
7408,92346
7409,92346
7410,92346
7601,92346
7603,92346
7604,92346
7901,92346
7903,92346
7904,92346
11002,92346
11101,92346
12300,92346
11600,92347
11900,92347
7303,92350
7305,92350
10901,92352
10902,92352
11001,92352
7200,92354
7302,92354
7303,92354
7305,92354
7306,92354
7800,92354
9708,92356
10424,92356
12103,92356
12104,92356
7306,92357
9202,92358
8401,92359
8601,92359
8602,92359
11500,92359
10700,92363
25100,92363
10300,92364
10300,92365
11600,92365
10300,92366
11700,92368
7904,92369
9107,92371
9108,92371
9109,92371
9117,92371
9118,92371
9119,92371
9202,92371
9107,92372
9109,92372
42412,92373
43822,92373
43823,92373
7302,92373
7305,92373
7306,92373
7800,92373
8100,92373
8200,92373
8301,92373
8302,92373
8500,92373
7604,92374
7800,92374
8001,92374
8002,92374
8100,92374
8401,92374
8402,92374
8403,92374
8404,92374
8601,92374
8602,92374
8706,92374
8100,92375
2306,92376
3404,92376
3405,92376
3503,92376
3505,92376
3506,92376
3507,92376
3509,92376
3510,92376
3603,92376
3605,92376
3607,92376
3609,92376
3611,92376
3612,92376
3700,92376
3801,92376
3803,92376
3804,92376
3900,92376
4301,92376
4302,92376
4401,92376
2703,92377
2704,92377
2705,92377
2706,92377
3510,92377
11001,92378
11101,92382
11102,92382
800,92384
11101,92385
11403,92386
800,92389
10802,92391
10901,92391
11001,92391
9110,92392
9118,92392
9119,92392
9904,92392
9906,92392
9908,92392
9910,92392
9911,92392
10009,92392
9912,92393
9110,92394
9116,92394
9117,92394
9904,92394
9905,92394
12101,92394
980200,92394
9110,92395
9800,92395
9904,92395
9905,92395
9910,92395
9911,92395
9912,92395
9913,92395
10004,92395
10025,92395
10026,92395
12101,92395
9107,92397
9201,92397
9202,92397
11600,92398
11900,92398
43811,92399
8602,92399
8703,92399
8704,92399
8705,92399
8706,92399
8708,92399
8709,92399
8710,92399
8800,92399
11500,92399
5600,92401
5701,92401
5800,92401
5701,92402
5701,92403
4505,92404
5100,92404
5200,92404
5300,92404
5400,92404
5500,92404
6100,92404
6201,92404
6203,92404
6204,92404
6301,92404
6302,92404
7403,92404
7407,92404
7408,92404
10802,92404
11002,92404
4601,92405
4603,92405
4604,92405
5100,92405
5200,92405
5300,92405
5400,92405
5500,92405
5400,92406
2706,92407
4101,92407
4103,92407
4104,92407
4201,92407
4503,92407
4504,92407
4505,92407
4507,92407
4509,92407
4510,92407
4601,92407
4603,92407
5100,92407
9202,92407
10802,92407
5701,92408
5800,92408
6500,92408
7110,92408
7200,92408
7303,92408
12400,92408
980100,92408
3804,92410
4301,92410
4302,92410
4401,92410
4403,92410
4404,92410
4900,92410
5500,92410
5600,92410
5701,92410
5800,92410
6301,92410
6302,92410
6401,92410
6402,92410
6500,92410
6604,92410
7408,92410
7601,92410
12400,92410
3804,92411
4103,92411
4201,92411
4202,92411
4302,92411
4700,92411
4800,92411
4900,92411
6100,92413
4604,92415
5701,92415
5800,92415
6301,92415
6500,92415
7200,92415
12400,92415
5701,92418
12400,92423
4510,92427
30103,92501
30104,92501
30200,92501
30300,92501
30700,92501
30800,92501
42300,92501
30300,92502
30900,92503
31501,92503
31502,92503
31601,92503
31602,92503
31701,92503
31702,92503
31703,92503
31704,92503
40902,92503
41001,92503
41002,92503
41003,92503
41004,92503
41101,92503
41102,92503
41201,92503
41202,92503
41203,92503
41301,92503
41302,92503
41403,92503
41404,92503
41405,92503
41406,92503
41407,92503
41408,92503
41409,92503
41412,92503
42008,92503
30200,92504
30602,92504
30800,92504
30900,92504
31001,92504
31002,92504
31200,92504
31300,92504
31401,92504
31402,92504
31501,92504
31502,92504
31701,92504
31704,92504
42003,92504
42004,92504
42005,92504
42008,92504
40901,92505
40902,92505
40903,92505
40904,92505
41003,92505
41004,92505
41102,92505
41301,92505
41302,92505
41405,92505
41406,92505
41407,92505
41408,92505
30300,92506
30601,92506
30602,92506
30603,92506
30700,92506
30800,92506
31001,92506
31100,92506
31200,92506
31401,92506
31402,92506
31701,92506
42004,92506
42005,92506
42207,92506
42208,92506
42217,92506
30101,92507
30400,92507
30501,92507
30502,92507
30503,92507
30603,92507
42206,92507
42207,92507
42209,92507
42210,92507
42213,92507
42214,92507
42217,92507
42300,92507
42505,92507
46500,92507
50900,92507
30601,92508
42003,92508
42004,92508
42005,92508
42008,92508
42009,92508
42012,92508
42013,92508
42014,92508
42217,92508
42505,92508
46700,92508
50900,92508
30900,92509
40101,92509
40102,92509
40201,92509
40202,92509
40203,92509
40204,92509
40301,92509
40302,92509
40303,92509
40402,92509
40403,92509
40404,92509
40405,92509
40501,92509
40502,92509
40503,92509
40607,92509
41004,92509
4003,92509
4004,92509
41201,92513
31001,92514
31100,92516
30501,92517
46700,92518
40201,92519
46500,92521
30300,92522
42007,92530
42715,92530
43001,92530
43003,92530
43005,92530
43006,92530
43007,92530
43008,92530
43009,92530
43010,92530
46401,92530
46402,92530
46403,92530
46404,92530
43006,92531
42007,92532
42715,92532
42733,92532
42902,92532
43005,92532
43006,92532
43274,92532
46404,92532
43239,92536
43257,92536
44402,92536
44403,92536
20903,92536
44402,92539
44403,92539
43239,92543
43304,92543
43306,92543
43307,92543
43308,92543
43309,92543
43312,92543
43313,92543
43316,92543
43317,92543
43401,92543
43403,92543
43404,92543
43405,92543
43503,92543
43506,92543
43507,92543
43508,92543
43239,92544
43304,92544
43308,92544
43309,92544
43310,92544
43311,92544
43312,92544
43313,92544
43314,92544
43315,92544
43508,92544
43513,92544
43701,92544
43702,92544
43703,92544
44402,92544
44404,92544
941500,92544
42720,92545
42723,92545
42745,92545
43306,92545
43316,92545
43317,92545
43405,92545
43503,92545
43504,92545
43505,92545
43506,92545
43401,92546
42720,92548
42723,92548
42745,92548
44405,92549
42507,92551
42508,92551
42620,92551
46700,92551
48300,92551
48800,92551
48901,92551
48902,92551
49000,92551
51100,92551
42511,92552
42505,92553
42506,92553
42509,92553
42510,92553
42511,92553
42512,92553
42513,92553
42514,92553
42515,92553
42516,92553
42517,92553
42518,92553
42519,92553
42520,92553
42521,92553
42621,92553
46700,92553
46800,92553
48901,92553
48902,92553
42401,92555
42402,92555
42412,92555
42621,92555
42622,92555
42623,92555
42624,92555
43517,92555
43822,92555
46800,92555
48700,92555
49000,92555
51100,92555
42515,92556
42212,92557
42214,92557
42402,92557
42403,92557
42404,92557
42405,92557
42406,92557
42407,92557
42408,92557
42409,92557
42410,92557
42411,92557
42412,92557
44402,92561
44403,92561
44405,92561
45124,92561
43206,92562
43227,92562
43228,92562
43229,92562
43272,92562
43278,92562
46401,92562
49700,92562
49800,92562
50400,92562
50600,92562
51200,92562
43211,92563
43235,92563
43242,92563
43244,92563
43247,92563
43291,92563
50300,92563
50500,92563
50700,92563
49800,92564
42719,92567
42720,92567
42744,92567
42745,92567
43517,92567
42007,92570
42008,92570
42009,92570
42010,92570
42715,92570
42719,92570
42731,92570
42800,92570
42901,92570
42902,92570
42903,92570
42904,92570
46700,92570
42617,92571
42618,92571
42619,92571
42620,92571
42623,92571
42706,92571
42719,92571
42730,92571
42731,92571
42800,92571
46700,92571
49000,92571
42800,92572
43512,92581
42744,92582
42745,92582
43504,92582
43506,92582
43507,92582
43517,92582
43602,92582
51300,92582
43507,92583
43508,92583
43509,92583
43512,92583
43513,92583
43601,92583
43602,92583
51300,92583
42708,92584
42724,92584
42726,92584
42729,92584
42732,92584
42733,92584
42737,92584
42738,92584
42739,92584
42742,92584
42743,92584
43235,92584
43274,92584
43278,92584
43279,92584
50700,92584
42709,92585
42719,92585
42720,92585
42723,92585
42726,92585
42728,92585
42729,92585
42730,92585
42731,92585
42740,92585
42708,92586
42709,92586
42711,92586
42728,92586
42729,92586
42732,92586
42740,92586
42741,92586
42714,92587
42715,92587
42716,92587
42717,92587
42731,92587
42732,92587
42733,92587
42901,92587
43267,92589
43254,92590
49700,92590
51200,92590
43216,92591
43217,92591
43218,92591
43220,92591
43222,92591
43239,92591
43244,92591
43246,92591
43247,92591
43262,92591
43266,92591
43267,92591
49600,92591
50500,92591
43220,92592
43222,92592
43239,92592
43246,92592
43247,92592
43248,92592
43250,92592
43252,92592
43254,92592
43256,92592
43257,92592
43262,92592
43264,92592
43265,92592
43267,92592
19002,92592
51200,92593
43001,92595
43227,92595
43270,92595
43271,92595
43272,92595
43274,92595
43276,92595
43278,92595
43279,92595
46401,92595
46403,92595
46404,92595
46405,92595
50600,92595
42723,92596
42726,92596
42737,92596
43235,92596
43239,92596
43240,92596
43242,92596
43247,92596
42620,92599
52420,92602
52421,92602
52426,92602
52525,92602
62604,92603
62628,92603
62629,92603
62630,92603
62631,92603
52505,92604
52506,92604
52511,92604
52513,92604
52514,92604
52520,92604
52526,92604
52527,92604
52528,92604
99605,92605
52515,92606
52521,92606
52527,92606
75515,92606
42319,92607
52411,92609
52422,92610
52426,92610
52427,92610
62610,92612
62611,92612
62612,92612
62626,92612
62627,92612
62628,92612
62630,92612
52514,92614
52519,92614
52520,92614
52521,92614
52522,92614
52523,92614
75515,92614
99239,92615
62627,92616
62614,92617
52404,92618
52408,92618
52410,92618
52418,92618
52426,92618
52505,92618
52506,92618
52517,92618
52518,92618
62621,92618
52518,92619
52417,92620
52418,92620
52420,92620
52421,92620
52426,92620
52525,92620
52527,92620
75515,92623
42201,92624
42205,92624
42206,92624
62642,92625
62643,92625
62644,92625
62645,92625
62701,92625
62702,92625
62610,92626
63101,92626
63802,92626
63803,92626
63805,92626
63806,92626
63807,92626
63902,92626
63903,92626
63904,92626
63905,92626
63906,92626
63907,92626
63908,92626
63009,92627
63101,92627
63102,92627
63103,92627
63201,92627
63202,92627
63301,92627
63302,92627
63601,92627
63603,92627
63604,92627
63605,92627
63701,92627
63702,92627
63803,92627
63807,92627
63808,92627
63905,92627
63906,92627
63802,92628
42305,92629
42310,92629
42311,92629
42313,92629
42323,92629
42324,92629
42338,92629
42339,92629
32014,92630
32027,92630
32029,92630
32047,92630
52408,92630
52410,92630
52411,92630
52415,92630
52416,92630
52422,92630
52423,92630
52424,92630
52425,92630
62621,92637
62622,92637
62625,92637
62635,92637
62641,92637
62646,92637
62647,92637
62648,92637
62649,92637
99212,92646
99214,92646
99215,92646
99216,92646
99217,92646
99220,92646
99235,92646
99237,92646
99238,92646
99239,92646
99240,92646
99243,92646
99244,92646
99245,92646
99246,92646
99212,92647
99241,92647
99242,92647
99402,92647
99404,92647
99405,92647
99406,92647
99410,92647
99411,92647
99412,92647
99602,92647
99603,92647
99604,92647
99605,92647
99702,92647
99703,92647
99220,92648
99235,92648
99243,92648
99245,92648
99305,92648
99306,92648
99307,92648
99308,92648
99309,92648
99310,92648
99311,92648
99402,92648
99412,92648
99413,92648
99415,92648
99404,92649
99406,92649
99407,92649
99408,92649
99415,92649
99416,92649
99417,92649
99502,92649
99508,92649
99513,92649
99514,92649
99603,92649
99604,92649
52418,92650
42305,92651
42324,92651
62604,92651
62605,92651
62619,92651
62620,92651
62632,92651
62649,92651
62605,92652
42307,92653
42320,92653
42327,92653
42328,92653
42333,92653
62621,92653
62622,92653
62625,92653
62641,92653
62647,92653
62648,92653
62647,92654
99701,92655
99702,92655
99703,92655
42320,92656
42333,92656
42334,92656
62633,92656
62634,92656
62635,92656
62636,92656
62637,92656
62638,92656
62639,92656
62640,92656
62641,92656
62643,92657
62645,92657
63007,92658
63400,92659
62610,92660
62644,92660
62645,92660
63004,92660
63005,92660
63007,92660
63008,92660
63009,92660
63010,92660
63101,92660
63102,92660
63103,92660
63500,92660
62800,92661
63004,92661
63006,92662
62800,92663
62900,92663
63010,92663
63400,92663
63500,92663
63601,92663
63603,92663
63604,92663
32023,92672
42103,92672
42106,92672
42107,92672
42108,92672
42109,92672
42113,92672
42114,92672
42201,92672
42206,92672
18700,92672
32023,92673
42109,92673
42111,92673
42112,92673
42113,92673
42205,92673
42113,92674
32022,92675
32023,92675
32041,92675
32056,92675
32061,92675
42201,92675
42203,92675
42205,92675
42310,92675
42311,92675
42312,92675
42315,92675
21924,92676
32011,92676
32041,92676
32049,92676
52426,92676
52428,92676
42315,92677
42317,92677
42319,92677
42320,92677
42324,92677
42325,92677
42326,92677
42329,92677
42330,92677
42331,92677
42332,92677
42333,92677
42334,92677
42335,92677
42336,92677
42337,92677
32041,92678
32041,92679
32042,92679
32043,92679
32044,92679
32045,92679
32046,92679
32049,92679
32055,92679
32056,92679
52428,92679
88901,92683
88904,92683
88905,92683
99203,92683
99204,92683
99222,92683
99223,92683
99241,92683
99601,92683
99602,92683
99603,92683
99701,92683
99702,92683
99703,92683
99801,92683
99802,92683
99803,92683
99902,92683
99903,92683
99904,92683
99905,92683
99906,92683
99904,92684
99601,92685
32034,92688
32048,92688
32049,92688
32050,92688
32051,92688
32053,92688
32054,92688
32055,92688
32056,92688
32057,92688
32022,92690
32002,92691
32003,92691
32012,92691
32013,92691
32015,92691
32022,92691
32027,92691
32028,92691
32030,92691
32031,92691
32032,92691
32036,92691
32047,92691
42328,92691
42333,92691
32003,92692
32012,92692
32013,92692
32020,92692
32022,92692
32033,92692
32034,92692
32035,92692
32036,92692
32037,92692
32038,92692
32039,92692
32040,92692
32047,92692
32048,92692
32049,92692
42315,92692
52428,92692
42311,92693
32056,92694
32057,92694
32058,92694
32059,92694
32061,92694
62614,92697
62610,92698
74403,92701
74405,92701
74406,92701
74407,92701
74501,92701
74601,92701
74602,92701
74901,92701
74902,92701
75002,92701
75003,92701
75004,92701
75401,92701
75403,92701
75404,92701
75002,92702
74801,92703
74802,92703
74803,92703
74805,92703
74806,92703
74901,92703
74902,92703
75002,92703
75003,92703
75100,92703
75201,92703
75202,92703
88903,92703
89001,92703
89004,92703
89102,92703
89104,92703
89105,92703
99203,92703
99247,92703
99248,92703
99249,92703
74005,92704
74006,92704
74102,92704
74103,92704
74106,92704
74107,92704
74108,92704
74109,92704
74110,92704
74111,92704
74701,92704
74702,92704
74802,92704
74803,92704
74805,92704
74806,92704
99202,92704
99203,92704
99226,92704
99227,92704
99247,92704
99248,92704
99249,92704
21914,92705
74003,92705
74403,92705
74407,92705
75401,92705
75403,92705
75404,92705
75405,92705
75504,92705
75505,92705
75515,92705
75603,92705
75604,92705
75605,92705
75606,92705
75701,92705
75702,92705
75703,92705
75806,92705
75808,92705
75902,92705
76000,92705
74405,92706
75003,92706
75004,92706
75100,92706
75201,92706
75202,92706
75301,92706
75302,92706
75303,92706
75401,92706
76000,92706
89102,92706
89104,92706
89107,92706
62610,92707
63907,92707
74003,92707
74004,92707
74005,92707
74006,92707
74103,92707
74200,92707
74300,92707
74403,92707
74501,92707
74502,92707
74601,92707
74602,92707
74702,92707
74902,92707
99202,92708
99203,92708
99204,92708
99223,92708
99224,92708
99225,92708
99226,92708
99227,92708
99229,92708
99230,92708
99231,92708
99232,92708
99233,92708
99234,92708
99250,92708
99251,92708
75403,92711
99229,92728
74403,92735
52502,92780
74407,92780
74408,92780
75403,92780
75504,92780
75505,92780
75506,92780
75507,92780
75512,92780
75513,92780
75514,92780
75515,92780
75603,92780
75701,92780
75702,92780
75505,92781
52419,92782
52524,92782
75515,92782
75606,92782
75607,92782
74106,92799
11602,92801
86501,92801
86502,92801
86601,92801
86602,92801
86701,92801
86702,92801
86801,92801
86802,92801
86803,92801
86901,92801
86902,92801
86903,92801
87001,92801
87002,92801
87101,92801
87102,92801
87103,92801
87105,92801
87200,92801
110201,92801
110402,92801
76102,92802
76103,92802
87103,92802
87105,92802
87106,92802
87503,92802
87504,92802
87505,92802
87601,92802
87602,92802
88302,92802
88402,92802
88403,92802
980000,92802
86602,92803
86901,92804
86902,92804
86903,92804
87001,92804
87002,92804
87101,92804
87103,92804
87601,92804
87602,92804
87701,92804
87703,92804
87704,92804
87801,92804
87802,92804
87803,92804
87805,92804
87806,92804
87902,92804
